Rank,EntryId,Username,Score,Max Possible Score,Winnings,Rd of 64,Rd of 32,Rd of 16,Rd of 8,Last 4,Championship,Tiebreaker
1501,dca70049-4b91-43d2-8cc9-8767af03e31f,sws42680,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 7 Michigan State | 1 Alabama | 12 Charleston | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 3 Baylor | 1 Houston | 3 Gonzaga,3 Baylor | 3 Gonzaga,3 Baylor,166
1501,b8beefc4-9f4a-4a09-ad8b-455552042320,szaborski,0,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 13 Louisiana | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 13 Furman | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 13 Kent State | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 13 Iona | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 12 Oral Roberts | 6 Kentucky | 2 Marquette | 1 Alabama | 13 Furman | 3 Baylor | 2 Arizona | 8 Iowa | 5 Miami (FL) | 3 Xavier | 2 Texas | 9 Illinois | 5 Saint Mary's | 6 TCU | 7 Northwestern,12 Oral Roberts | 2 Marquette | 13 Furman | 2 Arizona | 8 Iowa | 2 Texas | 9 Illinois | 7 Northwestern,2 Marquette | 13 Furman | 2 Texas | 9 Illinois,13 Furman | 9 Illinois,9 Illinois,13
1501,7dbd76b8-e995-4245-8b53-d9df0d50366b,T_revor,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 13 Kent State | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 13 Furman | 6 Creighton | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 8 Arkansas | 4 UConn | 6 TCU | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 8 Arkansas | 2 UCLA,1 Purdue | 1 Alabama | 2 Texas | 2 UCLA,1 Alabama | 2 Texas,1 Alabama,157
1501,6b6a0863-aa32-4994-8c9a-8aa19031c851,tacobob1,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,2 Marquette | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Kansas,1 Kansas,158
1501,4f8a77d1-c77b-4e07-b13c-983572481762,tammyweiss29,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 7 Michigan State | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 3 Kansas State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 4 UConn | 2 UCLA,5 Duke | 1 Alabama | 2 Texas | 4 UConn,5 Duke | 4 UConn,4 UConn,89
1501,fe46a9cc-e8ad-4f7d-a631-697ac9255452,Tanger3,0,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 13 Kent State | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 11 Arizona State | 3 Gonzaga | 10 Boise State | 2 UCLA,8 Memphis | 12 Oral Roberts | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,8 Memphis | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 2 Texas | 3 Gonzaga,1 Alabama | 2 Texas,2 Texas,149
1501,33a8bc6d-dd32-41c1-9d58-a1c74b82c0a7,tbrze542,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 6 Creighton | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 7 Texas A&M | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 6 Creighton | 1 Houston | 3 Xavier | 4 UConn | 3 Gonzaga,5 Duke | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 3 Gonzaga,3 Gonzaga,169
1501,21e2decf-8f38-461a-9351-88bbff0d40b2,tckrush,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 13 Kent State | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,8 Memphis | 5 Duke | 11 Providence | 2 Marquette | 1 Alabama | 13 Furman | 6 Creighton | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 7 Texas A&M | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,8 Memphis | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 7 Texas A&M | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 1 Houston | 4 UConn,1 Alabama | 4 UConn,1 Alabama,147
1501,722a4b6a-1ddf-4a50-9a40-3c6edf0cfc45,tdavis24,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,1 Purdue | 3 Baylor | 2 Texas | 1 Kansas,1 Purdue | 1 Kansas,1 Kansas,145
1501,570684cb-68df-4835-b126-ecc08d17b3cf,Tdebiaso,0,1920,0,1 Purdue | 9 Florida Atlantic | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 13 Iona | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 12 Oral Roberts | 6 Kentucky | 2 Marquette | 1 Alabama | 12 Charleston | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 11 Pittsburgh | 2 Texas | 1 Kansas | 13 Iona | 6 TCU | 2 UCLA,1 Purdue | 6 Kentucky | 1 Alabama | 3 Baylor | 4 Indiana | 2 Texas | 1 Kansas | 6 TCU,1 Purdue | 3 Baylor | 2 Texas | 1 Kansas,1 Purdue | 1 Kansas,1 Purdue,162
1501,04857d9c-aac0-47d1-be4d-399629257947,teddegeorge,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 13 Kent State | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 7 Missouri | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 7 Missouri | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 2 Texas | 4 UConn,1 Alabama | 2 Texas,2 Texas,141
1501,582ab6cd-48d7-4a91-b45e-d3dfb4b415d0,terp0114,0,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 5 Miami (FL) | 2 Texas | 1 Kansas | 2 UCLA,2 Marquette | 1 Alabama | 2 Texas | 1 Kansas,1 Alabama | 1 Kansas,1 Alabama,136
1501,b85f3574-2f1d-4758-8033-51ce0c730aeb,tesh81,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,8 Memphis | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 12 Drake | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 6 Kentucky | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,6 Kentucky | 2 Arizona | 1 Houston | 4 UConn,6 Kentucky | 4 UConn,6 Kentucky,149
1501,fecd00b2-06a9-4eee-a283-0c3a6f77d197,tess1532,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 10 USC | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 6 Iowa State | 7 Texas A&M | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 6 Kentucky | 1 Alabama | 3 Baylor | 1 Houston | 7 Texas A&M | 1 Kansas | 2 UCLA,1 Purdue | 3 Baylor | 1 Houston | 2 UCLA,3 Baylor | 2 UCLA,2 UCLA,124
1501,debbb6a2-ecce-44a4-9276-2d589a489fe7,tfergs4,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 13 Furman | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 13 Kent State | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,8 Memphis | 5 Duke | 6 Kentucky | 10 USC | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 11 Pittsburgh | 2 Texas | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,8 Memphis | 6 Kentucky | 1 Alabama | 2 Arizona | 5 Miami (FL) | 2 Texas | 4 UConn | 2 UCLA,6 Kentucky | 1 Alabama | 2 Texas | 2 UCLA,1 Alabama | 2 UCLA,1 Alabama,142
1501,8bd17250-7558-4243-932d-bd65b7429751,tfsmith10,0,1920,0,1 Purdue | 8 Memphis | 12 Oral Roberts | 4 Tennessee | 6 Kentucky | 14 Montana State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 11 Arizona State | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 12 Oral Roberts | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 4 UConn | 3 Gonzaga,2 Marquette | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 3 Gonzaga,3 Gonzaga,153
1501,47648356-b613-45d8-b694-88dd30407030,tgjonaj,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 7 Michigan State | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 6 TCU | 2 UCLA,4 Tennessee | 7 Michigan State | 1 Alabama | 3 Baylor | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,4 Tennessee | 3 Baylor | 1 Houston | 1 Kansas,4 Tennessee | 1 Houston,1 Houston,75
1501,0c7f9bd7-5fee-410e-97c6-8f85c7e5c292,thandy,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 12 VCU | 13 Iona | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 12 VCU | 6 TCU | 2 UCLA,5 Duke | 3 Kansas State | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 1 Alabama | 2 Texas | 2 UCLA,1 Alabama | 2 Texas,1 Alabama,154
1501,9595770d-ff20-4869-afdf-933ce5b39470,thanhsofly,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 3 Baylor | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,1 Purdue | 1 Alabama | 1 Houston | 3 Gonzaga,1 Alabama | 3 Gonzaga,1 Alabama,155
1501,a493f0eb-9445-4c31-bb48-f48b7cf3dabb,thegeorge1313,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 11 North Carolina State | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 10 Penn State | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 11 Arizona State | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 11 North Carolina State | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,5 Duke | 2 Marquette | 1 Alabama | 2 Arizona | 5 Miami (FL) | 2 Texas | 1 Kansas | 2 UCLA,5 Duke | 2 Arizona | 2 Texas | 2 UCLA,5 Duke | 2 UCLA,5 Duke,148
1501,fcdcafab-baf6-43b7-b4bc-585a0602442d,thekidd91,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 4 Tennessee | 6 Kentucky | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 2 Marquette | 1 Alabama | 3 Baylor | 4 Indiana | 3 Xavier | 1 Kansas | 3 Gonzaga,2 Marquette | 1 Alabama | 4 Indiana | 1 Kansas,1 Alabama | 1 Kansas,1 Alabama,145
1501,a40cfa5b-392d-4f20-aaff-3af6d25be706,themann11,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 9 Illinois | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 5 San Diego State | 3 Baylor | 2 Arizona | 1 Houston | 5 Miami (FL) | 3 Xavier | 2 Texas | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 3 Gonzaga,2 Marquette | 1 Alabama | 2 Texas | 3 Gonzaga,2 Marquette | 3 Gonzaga,3 Gonzaga,148
1501,8c3cd24a-07d4-47ad-9b34-b14192365838,TheMish,0,1920,0,1 Purdue | 9 Florida Atlantic | 5 Duke | 4 Tennessee | 11 Providence | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 10 Utah State | 2 Arizona | 1 Houston | 8 Iowa | 5 Miami (FL) | 4 Indiana | 11 Pittsburgh | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,1 Purdue | 4 Tennessee | 3 Kansas State | 7 Michigan State | 1 Alabama | 5 San Diego State | 6 Creighton | 2 Arizona | 1 Houston | 4 Indiana | 3 Xavier | 7 Texas A&M | 8 Arkansas | 4 UConn | 3 Gonzaga | 2 UCLA,4 Tennessee | 3 Kansas State | 1 Alabama | 6 Creighton | 1 Houston | 7 Texas A&M | 4 UConn | 2 UCLA,4 Tennessee | 1 Alabama | 1 Houston | 2 UCLA,4 Tennessee | 2 UCLA,2 UCLA,131
1501,9159ce38-a64b-498d-8cdb-ac6bd7bebcd3,thepossum2,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 7 Michigan State | 2 Marquette | 1 Alabama | 8 Maryland | 5 San Diego State | 4 Virginia | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 9 Auburn | 5 Miami (FL) | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 5 Saint Mary's | 4 UConn | 6 TCU | 3 Gonzaga | 7 Northwestern | 2 UCLA,1 Purdue | 5 Duke | 3 Kansas State | 2 Marquette | 1 Alabama | 4 Virginia | 3 Baylor | 7 Missouri | 1 Houston | 4 Indiana | 3 Xavier | 7 Texas A&M | 1 Kansas | 5 Saint Mary's | 3 Gonzaga | 2 UCLA,1 Purdue | 3 Kansas State | 4 Virginia | 3 Baylor | 1 Houston | 3 Xavier | 1 Kansas | 3 Gonzaga,3 Kansas State | 3 Baylor | 1 Houston | 3 Gonzaga,3 Kansas State | 3 Gonzaga,3 Gonzaga,133
1501,b673905f-cfb7-401c-971a-9c408ddaf491,TheTakeOVER,0,1920,0,1 Purdue | 8 Memphis | 5 Duke | 4 Tennessee | 6 Kentucky | 3 Kansas State | 10 USC | 2 Marquette | 1 Alabama | 8 Maryland | 12 Charleston | 13 Furman | 6 Creighton | 3 Baylor | 7 Missouri | 2 Arizona | 1 Houston | 8 Iowa | 12 Drake | 4 Indiana | 6 Iowa State | 3 Xavier | 7 Texas A&M | 2 Texas | 1 Kansas | 8 Arkansas | 12 VCU | 4 UConn | 6 TCU | 3 Gonzaga | 10 Boise State | 2 UCLA,8 Memphis | 5 Duke | 6 Kentucky | 2 Marquette | 1 Alabama | 12 Charleston | 3 Baylor | 2 Arizona | 1 Houston | 4 Indiana | 6 Iowa State | 2 Texas | 1 Kansas | 4 UConn | 3 Gonzaga | 2 UCLA,8 Memphis | 2 Marquette | 1 Alabama | 2 Arizona | 1 Houston | 2 Texas | 1 Kansas | 2 UCLA,2 Marquette | 1 Alabama | 1 Houston | 1 Kansas,1 Alabama | 1 Houston,1 Houston,127
